post_id,syntax_ari,lex_liwc_WC,lex_liwc_Analytic,lex_liwc_Clout,lex_liwc_Authentic,lex_liwc_Tone,lex_liwc_WPS,lex_liwc_Sixltr,lex_liwc_Dic,lex_liwc_function,lex_liwc_pronoun,lex_liwc_ppron,lex_liwc_i,lex_liwc_we,lex_liwc_you,lex_liwc_shehe,lex_liwc_they,lex_liwc_ipron,lex_liwc_article,lex_liwc_prep,lex_liwc_auxverb,lex_liwc_adverb,lex_liwc_conj,lex_liwc_negate,lex_liwc_verb,lex_liwc_adj,lex_liwc_compare,lex_liwc_interrog,lex_liwc_number,lex_liwc_quant,lex_liwc_affect,lex_liwc_posemo,lex_liwc_negemo,lex_liwc_anx,lex_liwc_anger,lex_liwc_sad,lex_liwc_social,lex_liwc_family,lex_liwc_friend,lex_liwc_female,lex_liwc_male,lex_liwc_cogproc,lex_liwc_insight,lex_liwc_cause,lex_liwc_discrep,lex_liwc_tentat,lex_liwc_certain,lex_liwc_differ,lex_liwc_percept,lex_liwc_see,lex_liwc_hear,lex_liwc_feel,lex_liwc_bio,lex_liwc_body,lex_liwc_health,lex_liwc_sexual,lex_liwc_ingest,lex_liwc_drives,lex_liwc_affiliation,lex_liwc_achieve,lex_liwc_power,lex_liwc_reward,lex_liwc_risk,lex_liwc_focuspast,lex_liwc_focuspresent,lex_liwc_focusfuture,lex_liwc_relativ,lex_liwc_motion,lex_liwc_space,lex_liwc_time,lex_liwc_work,lex_liwc_leisure,lex_liwc_home,lex_liwc_money,lex_liwc_relig,lex_liwc_death,lex_liwc_informal,lex_liwc_swear,lex_liwc_netspeak,lex_liwc_assent,lex_liwc_nonflu,lex_liwc_filler,lex_liwc_AllPunc,lex_liwc_Period,lex_liwc_Comma,lex_liwc_Colon,lex_liwc_SemiC,lex_liwc_QMark,lex_liwc_Exclam,lex_liwc_Dash,lex_liwc_Quote,lex_liwc_Apostro,lex_liwc_Parenth,lex_liwc_OtherP,lex_dal_max_pleasantness,lex_dal_max_activation,lex_dal_max_imagery,lex_dal_min_pleasantness,lex_dal_min_activation,lex_dal_min_imagery,lex_dal_avg_activation,lex_dal_avg_imagery,lex_dal_avg_pleasantness,social_upvote_ratio,social_num_comments,syntax_fk_grade,sentiment,label
89e0ye,5.742328767,72,30.15,60.95,58.07,1.0,14.4,18.06,95.83,58.33,25.0,18.06,12.5,0.0,0.0,5.56,0.0,6.94,6.94,8.33,9.72,2.78,4.17,1.39,16.67,4.17,1.39,1.39,0.0,0.0,8.33,1.39,6.94,1.39,6.94,0.0,19.44,5.56,0.0,6.94,4.17,16.67,6.94,4.17,0.0,2.78,1.39,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72,2.78,0.0,6.94,0.0,1.39,4.17,9.72,1.39,5.56,1.39,2.78,1.39,1.39,2.78,2.78,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.89,5.56,5.56,0.0,0.0,1.39,0.0,0.0,0.0,1.39,0.0,0.0,2.6667,2.6,3.0,1.125,1.0,1.0,1.72111,1.67097,1.86838,1.0,2,7.238246575,-0.116666667,1
5suqvc,13.30089474,94,53.86,98.66,25.35,66.07,23.5,27.66,88.3,51.06,13.83,7.45,0.0,4.26,2.13,0.0,1.06,6.38,6.38,11.7,8.51,8.51,6.38,0.0,18.09,2.13,1.06,1.06,0.0,2.13,2.13,2.13,0.0,0.0,0.0,0.0,15.96,0.0,0.0,0.0,0.0,12.77,5.32,5.32,1.06,1.06,1.06,0.0,2.13,1.06,0.0,0.0,2.13,0.0,2.13,0.0,0.0,8.51,7.45,0.0,2.13,1.06,0.0,1.06,9.57,2.13,12.77,3.19,5.32,4.26,9.57,3.19,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,2.13,0.0,20.21,4.26,8.51,0.0,0.0,0.0,0.0,6.38,0.0,1.06,0.0,0.0,3.0,2.6154,3.0,1.25,1.1429,1.0,1.69966,1.49577,1.86742,0.66,2,11.68302632,0.227777778,0
7qvelt,2.192372881,58,44.57,36.51,47.93,58.39,11.6,13.79,93.1,65.52,20.69,12.07,8.62,1.72,0.0,1.72,0.0,8.62,6.9,18.97,10.34,8.62,5.17,3.45,17.24,0.0,1.72,3.45,1.72,1.72,1.72,1.72,0.0,0.0,0.0,0.0,8.62,0.0,0.0,1.72,0.0,13.79,3.45,1.72,1.72,3.45,3.45,1.72,1.72,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,3.45,1.72,1.72,0.0,0.0,0.0,3.45,12.07,1.72,10.34,3.45,3.45,3.45,1.72,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,8.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,2.8333,2.625,3.0,1.2857,1.125,1.0,1.64862,1.48235,1.93193,0.93,24,3.812,0.172222222,0
9jpn1o,3.501304348,69,85.32,61.42,45.29,8.47,13.8,13.04,84.06,49.28,8.7,4.35,2.9,0.0,0.0,1.45,0.0,4.35,8.7,14.49,10.14,2.9,7.25,0.0,15.94,11.59,11.59,1.45,7.25,5.8,4.35,1.45,2.9,0.0,2.9,0.0,10.14,0.0,0.0,1.45,0.0,7.25,0.0,0.0,1.45,2.9,0.0,4.35,0.0,0.0,0.0,0.0,2.9,0.0,1.45,1.45,0.0,7.25,1.45,0.0,5.8,0.0,0.0,11.59,4.35,0.0,15.94,1.45,4.35,10.14,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.94,4.35,5.8,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,2.9,2.6667,2.5,3.0,1.0,1.0,1.0,1.69645,1.52941,1.82022,0.77,12,3.944275362,0.277777778,0
82j7w3,18.69246667,100,77.33,75.81,30.86,80.22,25.0,22.0,81.0,43.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,11.0,7.0,5.0,8.0,1.0,11.0,6.0,4.0,1.0,3.0,3.0,5.0,4.0,1.0,0.0,0.0,1.0,10.0,1.0,1.0,0.0,0.0,11.0,5.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,6.0,2.0,1.0,1.0,5.0,5.0,0.0,12.0,2.0,8.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0,2.375,3.0,1.0,1.1667,1.0,1.73336,1.57027,1.95321,1.0,9,16.29,0.056746032,0
6ts7zj,7.219868421,145,3.34,6.48,83.72,9.02,29.0,17.93,94.48,67.59,22.76,13.79,11.03,0.0,0.0,0.69,2.07,8.97,4.83,9.66,16.55,8.97,10.34,2.07,25.52,1.38,0.0,2.07,0.0,0.69,4.14,1.38,2.76,0.69,0.69,0.0,6.9,0.0,0.0,0.69,0.0,23.45,5.52,0.69,6.9,9.66,1.38,8.97,1.38,0.69,0.0,0.69,0.0,0.0,0.0,0.0,0.0,2.07,0.69,0.0,2.07,0.0,0.0,6.21,13.79,0.69,8.97,1.38,2.76,4.14,3.45,0.0,1.38,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.14,2.76,7.59,0.69,0.0,0.69,0.0,2.07,0.0,5.52,2.76,2.07,2.5714,3.0,3.0,1.0,1.0,1.0,1.67843,1.4432,1.84877,1.0,6,7.113421053,0.087698413,1
6pydu5,3.86811828,59,31.83,11.78,98.35,57.83,11.8,15.25,94.92,50.85,15.25,10.17,8.47,0.0,1.69,0.0,0.0,5.08,6.78,10.17,10.17,5.08,10.17,3.39,18.64,3.39,1.69,5.08,0.0,3.39,11.86,6.78,5.08,1.69,1.69,1.69,8.47,0.0,0.0,0.0,0.0,22.03,3.39,3.39,0.0,6.78,3.39,10.17,1.69,0.0,0.0,0.0,11.86,1.69,0.0,0.0,8.47,8.47,1.69,1.69,1.69,3.39,0.0,1.69,18.64,0.0,11.86,0.0,5.08,6.78,0.0,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.03,11.86,1.69,0.0,0.0,1.69,0.0,0.0,0.0,3.39,3.39,0.0,3.0,2.8571,2.8,1.0,1.1429,1.0,1.75232,1.47059,1.87168,1.0,2,4.998064516,0.19,0
9qzdzn,6.651829574,129,42.2,15.67,84.67,54.97,25.8,7.75,93.8,63.57,24.03,18.6,11.63,0.78,0.0,6.2,0.0,5.43,7.75,15.5,6.2,4.65,7.75,3.88,19.38,6.2,4.65,0.78,0.0,4.65,3.1,2.33,0.78,0.0,0.78,0.0,10.08,0.0,0.0,6.2,0.0,9.3,2.33,0.0,1.55,1.55,0.0,4.65,0.78,0.0,0.78,0.0,3.1,1.55,1.55,0.0,0.0,6.2,1.55,0.0,3.1,1.55,0.0,8.53,7.75,1.55,16.28,4.65,9.3,3.1,0.78,0.0,4.65,0.0,0.0,0.0,0.78,0.78,0.0,0.0,0.0,0.0,11.63,3.88,4.65,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,2.7143,2.625,3.0,1.0,1.0,1.0,1.73294,1.61379,1.8539,0.63,4,6.718157895,0.181481481,0
9jwxts,0.266079027,45,32.98,3.79,99.0,1.0,9.0,17.78,97.78,53.33,24.44,20.0,17.78,0.0,0.0,0.0,2.22,4.44,4.44,11.11,6.67,6.67,4.44,0.0,22.22,4.44,4.44,0.0,2.22,2.22,6.67,0.0,6.67,0.0,4.44,0.0,6.67,0.0,0.0,0.0,0.0,13.33,4.44,0.0,4.44,2.22,0.0,2.22,0.0,0.0,0.0,0.0,2.22,0.0,0.0,2.22,0.0,8.89,4.44,0.0,4.44,4.44,0.0,4.44,17.78,0.0,22.22,0.0,11.11,13.33,0.0,0.0,0.0,0.0,0.0,0.0,4.44,4.44,0.0,0.0,0.0,0.0,22.22,11.11,2.22,0.0,0.0,0.0,0.0,0.0,0.0,4.44,4.44,0.0,2.625,2.8889,2.6,1.1111,1.1429,1.0,1.75111,1.41538,1.85013,0.98,12,2.343465046,-0.021428571,1
7tp7kg,4.440160643,82,18.74,64.29,94.29,48.39,16.4,15.85,95.12,63.41,13.41,9.76,3.66,2.44,0.0,3.66,0.0,3.66,3.66,14.63,14.63,12.2,8.54,2.44,25.61,2.44,0.0,1.22,3.66,1.22,1.22,1.22,0.0,0.0,0.0,0.0,13.41,0.0,0.0,0.0,3.66,15.85,1.22,1.22,6.1,3.66,1.22,6.1,1.22,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,10.98,6.1,1.22,3.66,0.0,0.0,7.32,12.2,1.22,29.27,6.1,15.85,8.54,2.44,0.0,1.22,0.0,0.0,0.0,1.22,0.0,0.0,1.22,0.0,0.0,12.2,6.1,2.44,0.0,0.0,0.0,0.0,0.0,0.0,1.22,2.44,0.0,2.8333,2.6667,3.0,1.125,1.125,1.0,1.65373,1.48056,1.79639,1.0,3,5.585722892,0.128214286,0
7pg3a7,1.554090909,65,64.27,77.92,94.81,54.74,13.0,4.62,98.46,56.92,27.69,21.54,7.69,3.08,0.0,10.77,0.0,6.15,7.69,13.85,4.62,0.0,4.62,0.0,24.62,3.08,1.54,0.0,1.54,3.08,1.54,1.54,0.0,0.0,0.0,0.0,16.92,0.0,0.0,10.77,0.0,6.15,0.0,0.0,0.0,1.54,0.0,4.62,10.77,6.15,1.54,3.08,6.15,6.15,0.0,0.0,0.0,16.92,6.15,1.54,3.08,4.62,1.54,16.92,3.08,1.54,29.23,7.69,18.46,3.08,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54,7.69,9.23,0.0,0.0,0.0,0.0,0.0,3.08,1.54,0.0,0.0,2.75,3.0,3.0,1.1429,1.1818,1.0,1.73365,1.80714,1.91935,0.25,7,2.287878788,0.089930556,0
9e5tig,6.676923077,36,45.11,13.32,58.07,2.09,18.0,19.44,86.11,52.78,16.67,11.11,11.11,0.0,0.0,0.0,0.0,5.56,2.78,13.89,13.89,5.56,0.0,2.78,27.78,0.0,0.0,0.0,0.0,2.78,8.33,2.78,5.56,5.56,0.0,0.0,2.78,0.0,0.0,0.0,0.0,16.67,8.33,0.0,5.56,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,2.78,5.56,2.78,0.0,8.33,19.44,0.0,8.33,0.0,5.56,2.78,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,5.56,2.78,0.0,5.56,0.0,0.0,0.0,0.0,2.78,0.0,16.67,3.0,2.8,2.4,1.0,1.3333,1.0,1.74899,1.32258,1.93969,0.84,2,8.353461538,0.216666667,0
74gbrk,5.63625,92,28.96,4.11,99.0,45.75,18.4,15.22,94.57,58.7,22.83,14.13,14.13,0.0,0.0,0.0,0.0,8.7,6.52,11.96,9.78,4.35,6.52,3.26,19.57,1.09,1.09,1.09,4.35,2.17,3.26,2.17,1.09,1.09,0.0,1.09,5.43,1.09,0.0,0.0,1.09,13.04,3.26,2.17,0.0,0.0,2.17,5.43,1.09,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,8.7,1.09,2.17,3.26,3.26,0.0,14.13,8.7,0.0,20.65,1.09,6.52,13.04,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.57,5.43,6.52,0.0,0.0,0.0,0.0,1.09,0.0,4.35,2.17,0.0,3.0,2.625,3.0,1.0,1.1429,1.0,1.64655,1.46341,1.88766,0.67,4,6.893833333,0.234722222,0
7p4ks8,3.842405498,93,29.7,8.11,95.49,1.0,18.6,10.75,93.55,65.59,19.35,12.9,11.83,0.0,0.0,1.08,0.0,6.45,4.3,18.28,10.75,6.45,11.83,2.15,17.2,5.38,3.23,1.08,0.0,2.15,5.38,0.0,5.38,4.3,1.08,1.08,4.3,0.0,0.0,0.0,1.08,11.83,2.15,1.08,2.15,2.15,2.15,4.3,3.23,0.0,2.15,1.08,4.3,0.0,0.0,4.3,0.0,6.45,0.0,4.3,2.15,1.08,1.08,1.08,16.13,3.23,16.13,2.15,8.6,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.28,5.38,6.45,0.0,0.0,0.0,0.0,2.15,0.0,4.3,0.0,0.0,2.7778,2.6667,3.0,1.0,1.0,1.0,1.75235,1.50353,1.85157,1.0,4,6.042835052,0.138368056,1
9tlmq0,8.426853933,89,91.67,28.71,97.29,3.83,17.8,21.35,87.64,48.31,11.24,11.24,8.99,0.0,0.0,1.12,1.12,0.0,11.24,13.48,3.37,2.25,8.99,0.0,16.85,3.37,2.25,1.12,4.49,1.12,4.49,1.12,3.37,0.0,2.25,0.0,6.74,0.0,0.0,0.0,1.12,8.99,2.25,1.12,1.12,3.37,0.0,3.37,3.37,2.25,1.12,0.0,0.0,0.0,0.0,0.0,0.0,10.11,1.12,1.12,5.62,2.25,0.0,12.36,1.12,0.0,20.22,4.49,8.99,6.74,2.25,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61,5.62,6.74,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,2.6667,2.75,3.0,1.0,1.1667,1.0,1.79999,1.80282,1.85045,1.0,4,7.925033708,0.029761905,0
8a1lr2,7.124492754,59,95.58,97.88,1.88,99.0,19.67,22.03,79.66,44.07,11.86,5.08,0.0,1.69,1.69,0.0,1.69,6.78,5.08,18.64,3.39,0.0,5.08,0.0,8.47,6.78,3.39,0.0,1.69,3.39,11.86,11.86,0.0,0.0,0.0,0.0,16.95,0.0,0.0,0.0,1.69,3.39,1.69,0.0,0.0,1.69,0.0,0.0,1.69,0.0,0.0,1.69,6.78,3.39,3.39,0.0,0.0,11.86,8.47,3.39,1.69,0.0,0.0,1.69,6.78,0.0,6.78,0.0,5.08,1.69,1.69,1.69,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.12,5.08,3.39,0.0,1.69,0.0,0.0,0.0,3.39,0.0,0.0,13.56,3.0,2.6667,3.0,1.2,1.2,1.0,1.75288,1.59091,1.89031,1.0,0,6.807391304,0.44,0
7p27m2,10.92133005,167,3.4,88.43,5.46,36.28,33.4,20.96,95.21,66.47,24.55,13.17,3.59,0.0,0.6,6.59,2.4,11.38,5.39,7.78,16.17,4.79,10.78,2.99,26.35,2.4,0.0,3.59,0.0,1.8,4.19,2.4,1.8,0.6,0.0,0.0,22.75,2.4,0.6,0.6,7.78,17.37,2.99,1.8,3.59,3.59,1.2,4.79,2.4,0.0,1.8,0.6,1.2,0.0,1.2,0.0,0.0,6.59,5.39,0.6,0.0,0.6,0.0,10.78,10.18,1.2,10.18,2.4,3.59,4.19,1.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.77,2.99,5.39,0.0,0.0,0.0,0.0,0.0,1.2,4.19,0.0,0.0,3.0,2.625,3.0,1.0,1.1429,1.0,1.71709,1.47226,1.8602,0.84,45,9.90543514,-0.048538961,0
7bqp89,7.157894737,95,60.32,20.0,43.37,1.36,19.0,10.53,88.42,58.95,15.79,13.68,9.47,0.0,0.0,4.21,0.0,2.11,9.47,12.63,8.42,5.26,7.37,2.11,13.68,7.37,3.16,2.11,2.11,0.0,7.37,2.11,5.26,3.16,0.0,2.11,6.32,0.0,0.0,0.0,4.21,11.58,2.11,0.0,3.16,1.05,2.11,3.16,6.32,4.21,0.0,2.11,5.26,5.26,0.0,0.0,0.0,1.05,0.0,0.0,0.0,1.05,0.0,7.37,3.16,1.05,12.63,1.05,9.47,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,4.21,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,2.6667,2.4167,3.0,1.0,1.0,1.0,1.7286,1.73,1.84271,0.67,2,6.601052632,0.032678571,0
6m45k9,7.936027397,70,47.35,44.33,34.27,1.0,17.5,28.57,88.57,52.86,17.14,4.29,4.29,0.0,0.0,0.0,0.0,12.86,5.71,14.29,10.0,2.86,8.57,2.86,18.57,11.43,1.43,2.86,1.43,1.43,5.71,0.0,5.71,1.43,0.0,2.86,5.71,0.0,0.0,0.0,0.0,11.43,5.71,1.43,0.0,1.43,2.86,0.0,8.57,0.0,0.0,8.57,5.71,1.43,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,15.71,0.0,8.57,1.43,7.14,1.43,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.71,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,2.86,2.86,2.7143,2.625,3.0,1.0,1.1429,1.0,1.72173,1.60333,1.78685,0.88,3,8.046465753,-0.130088141,1
7rlgaa,2.942455357,88,1.21,12.79,80.39,46.73,17.6,18.18,93.18,69.32,28.41,14.77,10.23,0.0,1.14,3.41,0.0,13.64,2.27,11.36,14.77,4.55,13.64,4.55,27.27,0.0,0.0,3.41,0.0,1.14,3.41,2.27,1.14,1.14,1.14,0.0,13.64,1.14,1.14,3.41,0.0,19.32,2.27,1.14,6.82,6.82,1.14,11.36,2.27,1.14,0.0,1.14,0.0,0.0,0.0,0.0,0.0,4.55,2.27,0.0,1.14,1.14,1.14,1.14,23.86,1.14,12.5,4.55,5.68,1.14,1.14,1.14,1.14,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,27.27,4.55,4.55,1.14,0.0,1.14,0.0,0.0,2.27,9.09,0.0,4.55,2.625,2.8889,2.6,1.0,1.1429,1.0,1.73385,1.41818,1.85925,0.92,80,5.368988095,0.183333333,1
8qzcpz,3.381162791,85,35.02,11.97,84.38,1.0,17.0,8.24,89.41,60.0,22.35,20.0,15.29,0.0,0.0,4.71,0.0,2.35,4.71,14.12,10.59,2.35,7.06,2.35,16.47,2.35,2.35,0.0,1.18,2.35,3.53,0.0,3.53,0.0,2.35,1.18,7.06,1.18,0.0,1.18,4.71,4.71,2.35,0.0,0.0,1.18,1.18,1.18,0.0,0.0,0.0,0.0,1.18,1.18,0.0,0.0,0.0,8.24,0.0,2.35,5.88,0.0,1.18,7.06,10.59,0.0,12.94,2.35,2.35,7.06,3.53,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,2.8571,2.5714,3.0,1.2222,1.125,1.0,1.73684,1.59733,1.90882,1.0,1,4.564511628,0.066666667,1
9r8a0e,3.896065574,58,26.46,43.14,97.46,6.54,14.5,22.41,96.55,56.9,17.24,12.07,12.07,0.0,0.0,0.0,0.0,5.17,3.45,13.79,18.97,5.17,5.17,0.0,22.41,5.17,0.0,1.72,0.0,0.0,15.52,6.9,8.62,6.9,0.0,0.0,12.07,0.0,0.0,0.0,0.0,10.34,1.72,3.45,1.72,1.72,0.0,1.72,0.0,0.0,0.0,0.0,3.45,0.0,1.72,0.0,0.0,10.34,10.34,0.0,0.0,0.0,0.0,6.9,13.79,0.0,18.97,6.9,5.17,12.07,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69,6.9,6.9,0.0,0.0,0.0,0.0,1.72,0.0,5.17,0.0,0.0,3.0,2.8,2.6,1.0,1.2,1.0,1.82466,1.44074,1.9455,1.0,0,5.997508197,0.157407407,1
5wi1qp,2.943023256,77,1.29,2.61,99.0,1.0,19.25,6.49,98.7,61.04,23.38,18.18,18.18,0.0,0.0,0.0,0.0,5.19,3.9,5.19,15.58,9.09,10.39,2.6,31.17,3.9,0.0,1.3,1.3,0.0,9.09,1.3,7.79,0.0,1.3,1.3,7.79,1.3,0.0,0.0,1.3,16.88,6.49,0.0,1.3,6.49,0.0,6.49,7.79,0.0,0.0,7.79,6.49,2.6,3.9,0.0,0.0,2.6,0.0,0.0,1.3,1.3,0.0,10.39,20.78,1.3,15.58,2.6,5.19,9.09,0.0,0.0,2.6,0.0,0.0,0.0,2.6,0.0,1.3,1.3,0.0,0.0,19.48,2.6,3.9,0.0,0.0,2.6,0.0,0.0,0.0,10.39,0.0,0.0,3.0,2.5714,3.0,1.0,1.1429,1.0,1.69944,1.50145,1.91848,0.85,2,4.564511628,-0.151587302,1
86ok7h,2.42875,69,11.0,33.19,96.48,1.83,13.8,23.19,94.2,62.32,23.19,18.84,13.04,4.35,0.0,1.45,0.0,4.35,7.25,8.7,10.14,8.7,8.7,2.9,18.84,7.25,0.0,0.0,1.45,1.45,5.8,1.45,4.35,1.45,1.45,1.45,10.14,1.45,1.45,1.45,1.45,17.39,1.45,5.8,0.0,4.35,4.35,2.9,4.35,1.45,1.45,1.45,0.0,0.0,0.0,0.0,0.0,8.7,7.25,0.0,1.45,0.0,0.0,0.0,18.84,0.0,15.94,2.9,1.45,11.59,1.45,2.9,0.0,0.0,0.0,1.45,1.45,0.0,0.0,1.45,0.0,0.0,13.04,7.25,1.45,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,2.7143,2.625,3.0,1.0,1.1429,1.0,1.76584,1.57895,1.88328,1.0,4,4.331666667,-0.305555556,1
70u4ru,6.236,59,27.64,6.37,84.61,1.0,11.8,22.03,93.22,50.85,22.03,13.56,13.56,0.0,0.0,0.0,0.0,8.47,0.0,13.56,10.17,1.69,6.78,1.69,20.34,3.39,1.69,3.39,0.0,3.39,6.78,1.69,5.08,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86,0.0,5.08,1.69,1.69,3.39,0.0,6.78,6.78,0.0,0.0,5.08,5.08,0.0,0.0,0.0,5.08,0.0,3.39,0.0,0.0,1.69,1.69,18.64,0.0,15.25,1.69,1.69,13.56,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86,3.39,0.0,1.69,0.0,5.08,0.0,0.0,0.0,1.69,0.0,0.0,2.7143,2.625,3.0,1.1429,1.1111,1.0,1.70105,1.56981,1.91932,0.81,12,6.2,-0.12,1
8mjz3t,3.013043478,68,33.48,5.3,99.0,53.41,13.6,8.82,95.59,54.41,16.18,14.71,14.71,0.0,0.0,0.0,0.0,1.47,7.35,8.82,11.76,5.88,4.41,4.41,17.65,4.41,1.47,0.0,4.41,2.94,4.41,2.94,1.47,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,13.24,4.41,0.0,1.47,1.47,2.94,2.94,2.94,1.47,0.0,0.0,2.94,0.0,2.94,0.0,0.0,8.82,4.41,1.47,1.47,1.47,1.47,14.71,5.88,0.0,20.59,2.94,4.41,14.71,0.0,1.47,0.0,0.0,0.0,0.0,1.47,0.0,1.47,0.0,0.0,0.0,16.18,7.35,7.35,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,2.75,2.8889,2.8,1.1429,1.0,1.0,1.72204,1.5,1.9157,1.0,4,4.67026087,0.059090909,0
7r7p66,7.317333333,85,96.38,96.11,35.82,25.77,17.0,22.35,87.06,47.06,11.76,9.41,4.71,1.18,0.0,3.53,0.0,2.35,10.59,16.47,5.88,1.18,3.53,0.0,8.24,8.24,2.35,0.0,1.18,1.18,0.0,0.0,0.0,0.0,0.0,0.0,21.18,9.41,2.35,9.41,2.35,7.06,1.18,2.35,1.18,3.53,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,1.18,14.12,9.41,0.0,4.71,0.0,1.18,5.88,2.35,1.18,17.65,2.35,5.88,8.24,0.0,4.71,4.71,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29,5.88,5.88,0.0,0.0,0.0,0.0,1.18,4.71,10.59,4.71,2.35,2.875,2.6,3.0,1.1429,1.1429,1.0,1.68619,1.74516,1.93551,1.0,2,8.222222222,0.1125,0
6efnjx,5.038965517,83,19.52,5.87,95.72,48.1,16.6,13.25,92.77,50.6,12.05,10.84,10.84,0.0,0.0,0.0,0.0,1.2,2.41,13.25,9.64,13.25,9.64,3.61,16.87,8.43,2.41,0.0,3.61,3.61,13.25,7.23,6.02,1.2,1.2,0.0,2.41,0.0,0.0,0.0,0.0,13.25,3.61,1.2,1.2,2.41,4.82,2.41,3.61,0.0,0.0,3.61,9.64,2.41,7.23,1.2,1.2,9.64,2.41,2.41,4.82,2.41,0.0,1.2,13.25,3.61,15.66,1.2,7.23,7.23,2.41,1.2,0.0,2.41,0.0,0.0,4.82,1.2,1.2,0.0,1.2,1.2,19.28,4.82,6.02,0.0,0.0,0.0,1.2,0.0,0.0,6.02,0.0,1.2,3.0,2.8182,3.0,1.0,1.125,1.0,1.72235,1.54324,1.88869,0.88,4,5.933965517,0.24985119,1
60b7om,8.307787115,145,19.75,15.04,95.26,2.14,29.0,16.55,93.79,56.55,15.86,6.21,6.21,0.0,0.0,0.0,0.0,9.66,4.14,12.41,11.72,4.83,11.72,4.83,21.38,7.59,2.76,2.76,2.76,2.07,10.34,3.45,6.21,4.14,1.38,0.0,6.9,0.0,0.69,0.0,0.0,16.55,2.07,2.76,0.69,4.14,2.76,4.83,1.38,0.69,0.69,0.0,2.07,0.69,0.0,0.69,0.0,6.21,1.38,0.69,4.14,0.69,0.0,4.83,13.79,0.0,18.62,2.76,10.34,5.52,3.45,0.69,0.0,0.69,0.0,0.0,2.07,1.38,0.0,0.0,0.0,0.0,13.1,2.76,0.69,0.0,0.0,0.69,0.0,0.0,0.0,5.52,2.76,0.69,3.0,2.8571,3.0,1.0,1.1429,1.0,1.75637,1.48955,1.81773,1.0,0,8.050625584,0.155882353,1
